観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),23日の最高気温(℃),23日の最高気温の品質情報,23日の最高気温起時（時）,23日の最高気温起時（分）,23日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（22日まで）,今年の最高気温（22日まで）の品質情報,今年の最高気温（22日まで）を観測した起日（年）,今年の最高気温（22日まで）を観測した起日（月）,今年の最高気温（22日まで）を観測した起日（日）,22日までの観測史上1位の値（℃）,22日までの観測史上1位の値の品質情報,22日までの観測史上1位の値を観測した起日（年）,22日までの観測史上1位の値を観測した起日（月）,22日までの観測史上1位の値を観測した起日（日）,22日までの1月の1位の値,22日までの1月の1位の値の品質情報,22日までの1月の1位の値の起日（年）,22日までの1月の1位の値の起日（月）,22日までの1月の1位の値の起日（日）,統計開始年
20606,北海道十勝地方,更別（サラベツ）,,2025,01,23,11,00,-4.1,4,11,00,4,,,,,,,0,3.6,4,2025,01,20,38.0,8,2019,05,26,8.5,8,2023,01,13,1977
20631,北海道十勝地方,大津（オオツ）,,2025,01,23,11,00,-1.0,4,11,00,4,,,,,,,0,6.2,4,2025,01,20,34.6,8,2010,08,06,7.6,8,1983,01,08,1977
20696,北海道十勝地方,大樹（タイキ）,,2025,01,23,11,00,-2.4,4,11,00,4,,,,,,,0,4.0,4,2025,01,20,35.8,8,2023,08,26,9.0,8,2010,01,20,1977
20751,北海道十勝地方,広尾（ヒロオ）,47440,2025,01,23,11,00,-1.0,4,10,44,4,,,,,,,0,6.0,4,2025,01,20,35.8,8,2019,05,26,10.1,8,2023,01,13,1958
21111,北海道胆振地方,厚真（アツマ）,,2025,01,23,11,00,3.7,4,10,50,4,,,,,,,0,4.7,4,2025,01,06,34.4,8,2024,08,12,7.9,8,1980,01,04,1977
21126,北海道胆振地方,穂別（ホベツ）,,2025,01,23,11,00,2.6,4,11,00,4,,,,,,,0,4.9,4,2025,01,20,34.8,8,2023,08,25,7.9,8,1980,01,04,1977
21161,北海道胆振地方,大滝（オオタキ）,,2025,01,23,11,00,2.4,4,10,54,4,,,,,,,0,2.8,4,2025,01,20,33.1,8,2023,08,24,6.4,8,2023,01,13,1977
21171,北海道胆振地方,森野（モリノ）,,2025,01,23,11,00,3.2,4,10,54,4,,,,,,,0,4.5,4,2025,01,20,33.1,8,2021,07,27,8.9,8,2023,01,13,1977
21187,北海道胆振地方,苫小牧（トマコマイ）,47424,2025,01,23,11,00,3.4,4,10,46,4,,,,,,,0,6.9,4,2025,01,06,35.5,8,2007,08,15,10.0,8,1964,01,13,1942
21226,北海道胆振地方,大岸（オオキシ）,,2025,01,23,11,00,4.6,4,10,57,4,,,,,,,0,5.2,4,2025,01,20,33.6,8,2021,07,20,8.4,8,2023,01,13,1977
21261,北海道胆振地方,白老（シラオイ）,,2025,01,23,11,00,4.7,4,10,36,4,,,,,,,0,6.2,4,2025,01,06,33.3,8,2021,07,18,9.7,8,2023,01,13,1977
21276,北海道胆振地方,鵡川（ムカワ）,,2025,01,23,11,00,3.8,4,10,43,4,,,,,,,0,6.3,4,2025,01,06,33.5,8,1994,08,10,9.2,8,2018,01,09,1978
21297,北海道胆振地方,伊達（ダテ）,,2025,01,23,11,00,4.7,4,10,44,4,,,,,,,0,6.3,4,2025,01,20,33.5,8,2023,08,22,9.9,8,2023,01,13,2007
21312,北海道胆振地方,登別（ノボリベツ）,,2025,01,23,11,00,2.4,4,10,10,4,,,,,,,0,4.6,4,2025,01,20,32.4,8,2021,07,20,9.1,8,2023,01,13,1977
21323,北海道胆振地方,室蘭（ムロラン）,47423,2025,01,23,11,00,4.7,4,10,54,4,,,,,,,0,5.7,4,2025,01,06,32.8,8,1929,08,08,9.8,8,1932,01,07,1923
22036,北海道日高地方,日高（ヒダカ）,,2025,01,23,11,00,0.6,4,10,52,4,,,,,,,0,4.8,4,2025,01,20,35.8,8,2021,07,31,7.7,8,2009,01,23,1977
22141,北海道日高地方,日高門別（ヒダカモンベツ）,,2025,01,23,11,00,3.3,4,10,58,4,,,,,,,0,5.9,4,2025,01,20,32.2,8,2021,07,27,9.5,8,1980,01,04,1976
22156,北海道日高地方,新和（シンワ）,,2025,01,23,11,00,3.8,4,10,44,4,,,,,,,0,6.8,4,2025,01,20,36.0,8,2007,08,13,9.4,8,2020,01,30,1977
22241,北海道日高地方,静内（シズナイ）,,2025,01,23,11,00,3.0,4,10,59,4,,,,,,,0,7.9,4,2025,01,20,33.9,8,2024,08,12,10.4,8,1980,01,04,1977
22291,北海道日高地方,三石（ミツイシ）,,2025,01,23,11,00,2.0,4,11,00,4,,,,,,,0,7.2,4,2025,01,20,33.4,8,2023,08,28,10.7,8,1980,01,04,1977
22306,北海道日高地方,中杵臼（ナカキネウス）,,2025,01,23,11,00,-0.3,4,11,00,4,,,,,,,0,6.5,4,2025,01,20,33.8,8,2023,08,25,10.0,8,1980,01,04,1978
22327,北海道日高地方,浦河（ウラカワ）,47426,2025,01,23,11,00,2.3,4,11,00,4,,,,,,,0,6.8,4,2025,01,13,31.5,8,2023,08,28,10.9,8,1964,01,13,1927
22391,北海道日高地方,えりも岬（エリモミサキ）,,2025,01,23,11,00,-0.3,4,00,15,4,,,,,,,0,7.1,4,2025,01,06,28.5,8,2023,08,27,10.1,8,1980,01,04,1978
23031,北海道渡島地方,長万部（オシャマンベ）,,2025,01,23,11,00,3.8,4,10,42,4,,,,,,,0,5.2,4,2025,01,20,32.6,8,2021,07,18,9.7,8,2023,01,13,1977
23086,北海道渡島地方,八雲（ヤクモ）,,2025,01,23,11,00,2.8,4,10,53,4,,,,,,,0,5.9,4,2025,01,20,33.5,8,2021,07,20,10.3,8,2023,01,13,1977
23166,北海道渡島地方,森（モリ）,,2025,01,23,11,00,3.4,4,10,55,4,,,,,,,0,4.7,4,2025,01,13,33.6,8,2023,08,31,10.0,8,2023,01,13,2002
23206,北海道渡島地方,川汲（カックミ）,,2025,01,23,11,00,4.5,4,09,51,4,,,,,,,0,6.0,4,2025,01,06,33.4,8,2023,08,31,11.7,8,2023,01,13,1977
23226,北海道渡島地方,北斗（ホクト）,,2025,01,23,11,00,4.7,4,11,00,4,,,,,,,0,5.4,4,2025,01,13,34.5,8,2023,08,24,11.5,8,2023,01,13,1977
23232,北海道渡島地方,函館（ハコダテ）,47430,2025,01,23,11,00,5.1,4,10,56,4,,,,,,,0,6.3,4,2025,01,20,35.4,8,2023,08,10,12.5,8,1903,01,24,1872
23281,北海道渡島地方,高松（タカマツ）,,2025,01,23,11,00,5.6,4,10,53,4,,,,,,,0,7.2,4,2025,01,19,33.1,8,2023,08,10,11.0,8,2009,01,23,2003
23326,北海道渡島地方,木古内（キコナイ）,,2025,01,23,11,00,4.7,4,10,56,4,,,,,,,0,6.5,4,2025,01,20,34.2,8,2023,07,29,11.6,8,2023,01,13,1977
23376,北海道渡島地方,松前（マツマエ）,,2025,01,23,11,00,5.3,4,10,48,4,,,,,,,0,8.6,4,2025,01,20,34.2,8,2023,08,24,11.9,8,2023,01,13,1977
24141,北海道渡島地方,熊石（クマイシ）,,2025,01,23,11,00,4.3,4,10,41,4,,,,,,,0,8.3,4,2025,01,19,33.5,8,1978,08,03,10.3,8,2023,01,13,1977
24041,北海道檜山地方,せたな（セタナ）,,2025,01,23,11,00,3.4,4,10,33,4,,,,,,,0,6.0,4,2025,01,20,32.8,8,1999,08,04,10.1,8,2023,01,13,1977
24051,北海道檜山地方,今金（イマカネ）,,2025,01,23,11,00,3.4,4,10,48,4,,,,,,,0,5.7,4,2025,01,20,34.8,8,2006,08,09,9.3,8,2023,01,13,1977
24101,北海道檜山地方,奥尻（オクシリ）,,2025,01,23,11,00,4.6,4,10,57,4,,,,,,,0,8.5,4,2025,01,19,32.8,8,2023,08,10,11.4,8,2023,01,13,2000
24156,北海道檜山地方,米岡（ヨネオカ）,,2025,01,23,11,00,4.8,4,10,41,4,,,,,,,0,8.1,4,2025,01,19,32.7,8,2023,08,10,10.8,8,2023,01,13,2003
24201,北海道檜山地方,鶉（ウズラ）,,2025,01,23,11,00,2.4,4,11,00,4,,,,,,,0,5.6,4,2025,01,20,35.0,8,2023,08,10,9.5,8,2023,01,13,1977
24217,北海道檜山地方,江差（エサシ）,47428,2025,01,23,11,00,5.3,4,10,58,4,,,,,,,0,8.5,4,2025,01,19,34.6,8,2023,08,31,11.4,8,2023,01,13,1941
31001,青森県,大間（オオマ）,,2025,01,23,11,00,6.7,4,10,51,4,,,,,,,0,8.7,4,2025,01,19,32.9,8,2023,08,24,12.3,8,2023,01,13,1976
31111,青森県,むつ（ムツ）,47576,2025,01,23,11,00,5.5,4,10,51,4,,,,,,,0,8.6,4,2025,01,20,35.3,8,2023,08,10,12.3,8,2023,01,13,1935
31121,青森県,小田野沢（オダノサワ）,,2025,01,23,11,00,7.5,4,10,51,4,,,,,,,0,9.3,4,2025,01,20,34.9,8,2023,08,04,12.5,8,2023,01,13,1976
31136,青森県,今別（イマベツ）,,2025,01,23,11,00,6.2,4,10,49,4,,,,,,,0,7.3,4,2025,01,20,33.7,8,2023,08,26,11.3,8,2023,01,13,1976
31156,青森県,脇野沢（ワキノサワ）,,2025,01,23,11,00,5.2,4,10,53,4,,,,,,,0,7.9,4,2025,01,20,34.6,8,2023,08,24,11.6,8,2023,01,13,1976
31186,青森県,市浦（シウラ）,,2025,01,23,11,00,5.1,4,10,40,4,,,,,,,0,7.3,4,2025,01,20,37.2,8,2023,08,10,11.9,8,2023,01,13,1976
31201,青森県,蟹田（カニタ）,,2025,01,23,11,00,5.2,4,10,42,4,,,,,,,0,7.9,4,2025,01,20,34.6,8,2023,08,24,12.3,8,2023,01,13,1976
31296,青森県,五所川原（ゴショガワラ）,,2025,01,23,11,00,4.0,4,10,51,4,,,,,,,0,6.5,4,2025,01,20,39.0,8,2023,08,10,10.1,8,2023,01,13,1976
31312,青森県,青森（アオモリ）,47575,2025,01,23,11,00,5.7,4,10,35,4,,,,,,,0,8.0,4,2025,01,19,36.7,8,1994,08,12,13.5,8,1903,01,24,1882
31332,青森県,野辺地（ノヘジ）,,2025,01,23,11,00,5.6,4,10,58,4,,,,,,,0,8.5,4,2025,01,19,35.6,8,2023,08,10,12.8,8,2023,01,13,2008
31336,青森県,六ケ所（ロッカショ）,,2025,01,23,11,00,4.5,4,10,47,4,,,,,,,0,7.6,4,2025,01,20,34.8,8,2024,08,23,12.3,8,2023,01,13,1982
31366,青森県,鰺ケ沢（アジガサワ）,,2025,01,23,11,00,5.2,4,10,35,4,,,,,,,0,8.6,4,2025,01,19,36.9,8,2023,08,10,12.9,8,2023,01,13,1976
31386,青森県,青森大谷（アオモリオオタニ）,,2025,01,23,11,00,3.0,4,10,35,4,,,,,,,0,6.2,4,2025,01,19,35.7,8,2023,08,10,10.5,8,2023,01,13,2003
31436,青森県,深浦（フカウラ）,47574,2025,01,23,11,00,4.1,4,10,53,4,,,,,,,0,7.8,4,2025,01,19,37.9,8,1978,08,03,14.1,8,1950,01,31,1940
31461,青森県,弘前（ヒロサキ）,,2025,01,23,11,00,4.2,4,10,55,4,,,,,,,0,8.4,4,2025,01,19,39.3,8,2023,08,10,12.5,8,2023,01,13,1976
31466,青森県,黒石（クロイシ）,,2025,01,23,11,00,1.9,4,11,00,4,,,,,,,0,6.5,4,2025,01,19,36.4,8,2023,08,10,11.3,8,1988,01,22,1976
31482,青森県,酸ケ湯（スカユ）,,2025,01,23,11,00,0.1,4,10,57,4,,,,,,,0,3.2,4,2025,01,06,30.8,8,1978,08,03,6.5,8,1980,01,04,1976
31506,青森県,三沢（ミサワ）,,2025,01,23,11,00,6.1,4,10,55,4,,,,,,,0,9.4,4,2025,01,20,37.0,8,2023,08,05,15.0,8,1988,01,22,1976
31586,青森県,十和田（トワダ）,,2025,01,23,11,00,4.9,4,11,00,4,,,,,,,0,9.4,4,2025,01,20,35.8,8,2004,07,31,14.2,8,1988,01,22,1976
31602,青森県,八戸（ハチノヘ）,47581,2025,01,23,11,00,7.0,4,10,59,4,,,,,,,0,10.6,4,2025,01,06,37.0,8,1978,08,03,15.0,8,1988,01,22,1936
31646,青森県,碇ケ関（イカリガセキ）,,2025,01,23,11,00,3.0,4,10,51,4,,,,,,,0,6.7,4,2025,01,20,37.9,8,1999,08,10,10.5,8,1988,01,22,1976
31662,青森県,休屋（ヤスミヤ）,,2025,01,23,11,00,1.0,4,11,00,4,,,,,,,0,6.8,4,2025,01,06,33.7,8,2021,08,07,9.1,8,1988,01,22,1982
31721,青森県,三戸（サンノヘ）,,2025,01,23,11,00,4.2,4,11,00,4,,,,,,,0,9.6,4,2025,01,20,37.7,8,1999,07,27,14.4,8,1988,01,22,1976
32056,秋田県,八森（ハチモリ）,,2025,01,23,11,00,5.6,4,10,02,4,,,,,,,0,8.3,4,2025,01,21,37.4,8,1978,08,03,14.1,8,1997,01,01,1976
32111,秋田県,能代（ノシロ）,,2025,01,23,11,00,2.4,4,11,00,4,,,,,,,0,7.5,4,2025,01,19,39.1,8,1978,08,03,11.6,8,2023,01,13,1976
32126,秋田県,鷹巣（タカノス）,,2025,01,23,11,00,1.4,4,11,00,4,,,,,,,0,6.9,4,2025,01,21,38.9,8,2023,08,08,10.6,8,1979,01,08,1976
32136,秋田県,大館（オオダテ）,,2025,01,23,11,00,0.6,4,10,45,4,,,,,,,0,7.3,4,2025,01,22,38.8,8,2023,08,23,10.8,8,1979,01,08,1976
32146,秋田県,鹿角（カヅノ）,,2025,01,23,11,00,-0.8,4,00,30,4,,,,,,,0,6.0,4,2025,01,22,37.0,8,2000,07,31,11.1,8,1988,01,22,1976
32181,秋田県,脇神（ワキガミ）,,2025,01,23,11,00,-0.1,4,11,00,4,,,,,,,0,7.3,4,2025,01,22,37.3,8,2019,08,15,9.8,8,2023,01,13,2003
32206,秋田県,湯瀬（ユゼ）,,2025,01,23,11,00,2.6,4,11,00,4,,,,,,,0,5.5,4,2025,01,20,36.0,8,2000,07,31,11.1,8,1988,01,22,1976
32266,秋田県,八幡平（ハチマンタイ）,,2025,01,23,11,00,2.9,4,11,00,4,,,,,,,0,6.1,4,2025,01,20,32.8,8,2007,08,14,8.2,8,2009,01,23,1978
32286,秋田県,男鹿（オガ）,,2025,01,23,11,00,5.0,4,10,37,4,,,,,,,0,9.4,4,2025,01,06,35.6,8,2000,07,31,12.1,8,1988,01,22,1976
32287,秋田県,大潟（オオガタ）,,2025,01,23,11,00,3.1,4,11,00,4,,,,,,,0,9.5,4,2025,01,06,38.1,8,1978,08,03,12.1,8,2023,01,13,1977
32296,秋田県,五城目（ゴジョウメ）,,2025,01,23,11,00,4.6,4,11,00,4,,,,,,,0,9.9,4,2025,01,06,38.1,8,2020,09,03,12.9,8,1997,01,01,1976
32311,秋田県,阿仁合（アニアイ）,,2025,01,23,11,00,2.2,4,09,42,4,,,,,,,0,7.6,4,2025,01,20,37.1,8,1978,08,03,11.1,8,1988,01,22,1976
32402,秋田県,秋田（アキタ）,47582,2025,01,23,11,00,2.8,4,10,45,4,,,,,,,0,10.6,4,2025,01,07,38.5,8,2023,08,23,13.7,8,1910,01,01,1882
32407,秋田県,岩見三内（イワミサンナイ）,,2025,01,23,11,00,2.7,4,10,59,4,,,,,,,0,8.2,4,2025,01,07,37.7,8,2000,07,31,11.2,8,1979,01,10,1976
32451,秋田県,雄和（ユウワ）,,2025,01,23,11,00,1.5,4,11,00,4,,,,,,,0,8.7,4,2025,01,07,37.2,8,2023,08,23,9.8,8,2023,01,13,2003
32466,秋田県,角館（カクノダテ）,,2025,01,23,11,00,2.6,4,09,31,4,,,,,,,0,7.2,4,2025,01,07,37.8,8,2000,07,31,10.0,8,1979,01,08,1976
32476,秋田県,田沢湖（タザワコ）,,2025,01,23,11,00,4.3,4,10,54,4,,,,,,,0,7.2,4,2025,01,19,36.5,8,2018,08,23,10.9,8,2009,01,23,1976
32496,秋田県,大正寺（ダイショウジ）,,2025,01,23,11,00,1.4,4,10,32,4,,,,,,,0,9.3,4,2025,01,07,37.2,8,1978,08,03,11.9,8,1988,01,22,1976
32551,秋田県,大曲（オオマガリ）,,2025,01,23,11,00,1.2,4,01,57,4,,,,,,,0,8.7,4,2025,01,07,37.6,8,2000,07,31,10.2,8,1979,01,08,1976
32571,秋田県,本荘（ホンジョウ）,,2025,01,23,11,00,2.7,4,11,00,4,,,,,,,0,10.3,4,2025,01,07,37.8,8,2018,08,23,14.0,8,2023,01,13,1976
32581,秋田県,東由利（ヒガシユリ）,,2025,01,23,11,00,3.0,4,11,00,4,,,,,,,0,8.7,4,2025,01,07,38.0,8,2000,07,31,12.5,8,1988,01,22,1976
32596,秋田県,横手（ヨコテ）,,2025,01,23,11,00,1.5,4,10,50,4,,,,,,,0,7.6,4,2025,01,07,39.2,8,2023,08,31,11.3,8,2024,01,05,1976
32616,秋田県,にかほ（ニカホ）,,2025,01,23,11,00,5.2,4,09,26,4,,,,,,,0,12.3,4,2025,01,06,38.2,8,2020,09,03,16.5,8,1990,01,10,1976
32626,秋田県,矢島（ヤシマ）,,2025,01,23,11,00,4.2,4,11,00,4,,,,,,,0,8.9,4,2025,01,07,37.7,8,2000,07,31,14.1,8,1983,01,08,1976
32691,秋田県,湯沢（ユザワ）,,2025,01,23,11,00,-0.1,4,11,00,4,,,,,,,0,7.4,4,2025,01,07,36.8,8,2015,07,13,11.0,8,1979,01,08,1976
32771,秋田県,湯の岱（ユノタイ）,,2025,01,23,11,00,4.5,4,10,07,4,,,,,,,1,4.2,4,2025,01,07,35.3,8,1999,07,27,11.6,8,1983,01,08,1976
33006,岩手県,種市（タネイチ）,,2025,01,23,11,00,6.7,4,10,48,4,,,,,,,0,10.2,4,2025,01,06,35.4,8,2015,08,05,14.6,8,1988,01,22,1976
33026,岩手県,軽米（カルマイ）,,2025,01,23,11,00,6.0,4,11,00,4,,,,,,,0,9.3,4,2025,01,06,36.2,8,2018,08,23,14.2,8,1988,01,22,1976
33071,岩手県,二戸（ニノヘ）,,2025,01,23,11,00,3.3,4,11,00,4,,,,,,,0,9.2,4,2025,01,20,35.8,8,1994,08,10,14.4,8,1988,01,22,1976
33136,岩手県,山形（ヤマガタ）,,2025,01,23,11,00,5.0,4,10,59,4,,,,,,,0,10.4,4,2025,01,06,36.4,8,2018,08,23,13.3,8,1988,01,22,1977
33146,岩手県,久慈（クジ）,,2025,01,23,11,00,7.6,4,10,53,4,,,,,,,0,14.1,4,2025,01,06,36.4,8,2023,08,03,16.2,8,1988,01,22,1976
33166,岩手県,荒屋（アラヤ）,,2025,01,23,11,00,2.3,4,11,00,4,,,,,,,0,7.7,4,2025,01,20,35.0,8,2018,08,23,12.3,8,1988,01,22,1976
33176,岩手県,奥中山（オクナカヤマ）,,2025,01,23,11,00,2.1,4,11,00,4,,,,,,,0,7.1,4,2025,01,20,33.5,8,2018,08,23,10.8,8,1988,01,22,1977
33186,岩手県,葛巻（クズマキ）,,2025,01,23,11,00,4.6,4,11,00,4,,,,,,,0,8.5,4,2025,01,06,34.7,8,2007,08,12,11.9,8,1988,01,22,1976
33206,岩手県,普代（フダイ）,,2025,01,23,11,00,7.3,4,10,59,4,,,,,,,0,14.7,4,2025,01,06,37.7,8,1978,08,03,16.6,8,1988,01,22,1976
33226,岩手県,岩手松尾（イワテマツオ）,,2025,01,23,11,00,0.4,4,10,56,4,,,,,,,0,6.8,4,2025,01,06,35.7,8,2023,08,05,12.4,8,1988,01,22,1976
33296,岩手県,好摩（コウマ）,,2025,01,23,11,00,3.8,4,11,00,4,,,,,,,0,8.5,4,2025,01,20,36.0,8,1999,07,27,12.9,8,1988,01,22,1976
33326,岩手県,岩泉（イワイズミ）,,2025,01,23,11,00,5.5,4,11,00,4,,,,,,,0,12.9,4,2025,01,20,38.5,8,1994,08,12,15.8,8,1988,01,22,1976
33336,岩手県,小本（オモト）,,2025,01,23,11,00,7.2,4,11,00,4,,,,,,,0,13.7,4,2025,01,06,36.9,8,2023,07,31,15.5,8,2023,01,13,1977
33371,岩手県,薮川（ヤブカワ）,,2025,01,23,11,00,1.9,4,10,21,4,,,,,,,0,5.1,4,2025,01,20,31.8,8,2018,08,23,7.7,8,1988,01,22,1976
33421,岩手県,雫石（シズクイシ）,,2025,01,23,11,00,1.6,4,10,51,4,,,,,,,0,8.2,4,2025,01,20,35.8,4,1978,08,02,11.9,8,1988,01,22,1976
33431,岩手県,盛岡（モリオカ）,47584,2025,01,23,11,00,3.7,4,10,58,4,,,,,,,0,9.8,4,2025,01,20,37.2,8,1924,07,12,13.2,8,1988,01,22,1923
33441,岩手県,区界（クザカイ）,,2025,01,23,11,00,1.8,4,10,23,4,,,,,,,0,4.6,4,2025,01,06,31.6,8,2018,08,23,8.0,8,2002,01,21,1993
33472,岩手県,宮古（ミヤコ）,47585,2025,01,23,11,00,8.0,4,10,52,4,,,,,,,0,13.8,4,2025,01,06,37.3,8,1933,07,23,18.9,8,1960,01,05,1883
33486,岩手県,沢内（サワウチ）,,2025,01,23,11,00,2.6,4,10,24,4,,,,,,,0,7.0,4,2025,01,20,34.1,8,2018,08,23,8.9,8,2023,01,13,2017
33501,岩手県,紫波（シワ）,,2025,01,23,11,00,0.8,4,00,21,4,,,,,,,0,7.2,4,2025,01,07,36.3,8,2007,08,14,12.9,8,1988,01,22,1976
33526,岩手県,川井（カワイ）,,2025,01,23,11,00,5.9,4,10,59,4,,,,,,,0,11.1,4,2025,01,20,37.5,8,2007,08,13,14.6,8,1988,01,22,1977
33576,岩手県,花巻（ハナマキ）,,2025,01,23,11,00,4.2,4,10,56,4,,,,,,,0,9.2,4,2025,01,07,36.6,8,2015,07,22,10.3,8,2023,01,12,2003
33581,岩手県,大迫（オオハサマ）,,2025,01,23,11,00,6.0,4,10,58,4,,,,,,,0,8.6,4,2025,01,07,36.4,8,2018,08,23,12.9,8,1988,01,22,1976
33616,岩手県,山田（ヤマダ）,,2025,01,23,11,00,8.9,4,10,55,4,,,,,,,0,14.0,4,2025,01,20,37.5,8,2015,07,14,16.8,8,2023,01,14,1976
33631,岩手県,湯田（ユダ）,,2025,01,23,11,00,0.1,4,11,00,4,,,,,,,0,6.3,4,2025,01,20,34.9,8,2018,08,23,10.3,8,1979,01,08,1976
33671,岩手県,遠野（トオノ）,,2025,01,23,11,00,4.0,4,11,00,4,,,,,,,0,8.3,4,2025,01,20,36.5,8,2007,08,14,12.5,8,1988,01,22,1976
33716,岩手県,北上（キタカミ）,,2025,01,23,11,00,2.9,4,10,29,4,,,,,,,0,9.7,4,2025,01,07,37.0,8,2019,08,08,13.4,8,1988,01,22,1976
33751,岩手県,釜石（カマイシ）,,2025,01,23,11,00,8.3,4,10,53,4,,,,,,,0,13.2,4,2025,01,06,38.8,8,1994,08,14,15.9,8,2014,01,30,1976
33776,岩手県,若柳（ワカヤナギ）,,2025,01,23,11,00,1.2,4,10,19,4,,,,,,,0,8.1,4,2025,01,07,36.9,8,2015,08,05,14.1,8,1988,01,22,1976
33781,岩手県,江刺（エサシ）,,2025,01,23,11,00,2.1,4,11,00,4,,,,,,,0,9.5,4,2025,01,07,37.3,8,2021,07,19,13.2,8,1988,01,22,1976
33801,岩手県,住田（スミタ）,,2025,01,23,11,00,5.8,4,11,00,4,,,,,,,0,11.5,4,2025,01,20,36.7,8,2020,08,11,15.2,8,1988,01,22,1977
33877,岩手県,大船渡（オオフナト）,47512,2025,01,23,11,00,8.3,4,10,55,4,,,,,,,0,12.6,4,2025,01,06,37.0,8,2023,07,30,16.8,8,1988,01,22,1963
33911,岩手県,一関（イチノセキ）,,2025,01,23,11,00,4.1,4,11,00,4,,,,,,,0,10.0,4,2025,01,07,38.2,8,1994,08,09,13.6,8,1988,01,22,1976
33921,岩手県,千厩（センマヤ）,,2025,01,23,11,00,5.2,4,10,58,4,,,,,,,0,10.0,4,2025,01,20,36.4,8,2019,08,06,14.4,8,1988,01,22,1976
34012,宮城県,駒ノ湯（コマノユ）,,2025,01,23,11,00,3.5,4,10,26,4,,,,,,,0,8.0,4,2025,01,20,33.3,8,1994,08,14,11.3,8,1988,01,22,1976
34026,宮城県,気仙沼（ケセンヌマ）,,2025,01,23,11,00,7.6,4,10,48,4,,,,,,,0,12.9,4,2025,01,06,36.7,8,2015,07,14,15.7,8,1988,01,22,1976
34096,宮城県,川渡（カワタビ）,,2025,01,23,11,00,3.4,4,11,00,4,,,,,,,0,9.7,4,2025,01,20,36.5,8,1994,08,14,14.5,8,1988,01,22,1976
34111,宮城県,築館（ツキダテ）,,2025,01,23,11,00,4.5,4,10,36,4,,,,,,,0,11.6,4,2025,01,20,37.3,8,1994,08,14,15.0,8,1988,01,22,1976
34171,宮城県,米山（ヨネヤマ）,,2025,01,23,11,00,3.2,4,11,00,4,,,,,,,0,11.1,4,2025,01,20,37.1,8,2023,07,29,15.7,8,1988,01,22,1976
34186,宮城県,志津川（シヅガワ）,,2025,01,23,11,00,9.9,4,10,54,4,,,,,,,0,12.2,4,2025,01,20,38.0,8,1994,08,14,16.2,8,1988,01,22,1976
34216,宮城県,古川（フルカワ）,,2025,01,23,11,00,2.5,4,10,24,4,,,,,,,0,11.0,4,2025,01,20,36.5,8,2021,08,04,15.3,8,1988,01,22,1976
34266,宮城県,大衡（オオヒラ）,,2025,01,23,11,00,3.0,4,10,58,4,,,,,,,0,10.8,4,2025,01,07,37.1,8,1994,08,14,14.8,8,1979,01,08,1976
34276,宮城県,鹿島台（カシマダイ）,,2025,01,23,11,00,3.7,4,10,48,4,,,,,,,0,11.7,4,2025,01,20,36.4,8,2023,07,30,15.3,8,1988,01,22,1976
